City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Ponta Do Sol,PT,2022-02-04 06:24:27,32.6667,-17.1,66.0,75,12,2.68
294,Namatanai,PG,2022-02-04 06:24:11,-3.6667,152.4333,82.76,74,93,11.3
295,Pskov,RU,2022-02-04 06:20:42,57.8136,28.3496,4.91,85,96,0.0
296,Lagoa,PT,2022-02-04 06:24:27,39.05,-27.9833,57.34,80,87,11.12
297,Lavrentiya,RU,2022-02-04 06:24:28,65.5833,-171.0,4.32,49,0,25.68
298,Maryanskaya,RU,2022-02-04 06:24:28,45.1044,38.6395,33.98,98,100,7.29
299,Lompoc,US,2022-02-04 06:24:28,34.6391,-120.4579,50.56,93,0,4.61
300,Chimbote,PE,2022-02-04 06:24:29,-9.0853,-78.5783,69.19,85,33,5.28
301,Grand-Santi,GF,2022-02-04 06:24:29,4.25,-54.3833,71.28,100,100,2.08
302,Port Macquarie,AU,2022-02-04 06:24:29,-31.4333,152.9167,71.56,88,75,14.97
303,Kabwe,ZM,2022-02-04 06:24:30,-14.4469,28.4464,65.91,93,100,7.4
304,Port Hedland,AU,2022-02-04 06:24:30,-20.3167,118.5667,96.85,41,78,16.11
305,Lewistown,US,2022-02-04 06:24:31,40.5992,-77.5714,40.89,100,100,8.05
306,Paita,PE,2022-02-04 06:24:32,-5.0892,-81.1144,70.65,84,74,7.87
307,Kantabanji,IN,2022-02-04 06:24:32,20.4833,82.9167,82.99,38,24,12.86
308,Bayir,TR,2022-02-04 06:24:32,37.2687,28.2167,41.52,90,42,8.21
309,Santa Rosa,PH,2022-02-04 06:23:03,14.3122,121.1114,90.09,59,68,14.32
310,Sorong,ID,2022-02-04 06:22:53,-0.8833,131.25,84.85,69,66,9.26
311,Mahibadhoo,MV,2022-02-04 06:24:33,3.7833,72.9667,81.32,74,18,8.25
312,Aguilas,ES,2022-02-04 06:24:33,37.4063,-1.5829,57.2,47,22,3.71
313,Kirakira,SB,2022-02-04 06:24:34,-10.4544,161.9205,79.48,86,100,8.43
314,Young,UY,2022-02-04 06:24:34,-32.6833,-57.6333,69.22,79,36,2.71
315,Flin Flon,CA,2022-02-04 06:24:35,54.7682,-101.865,-19.46,95,9,6.33
316,San Quintin,MX,2022-02-04 06:24:35,30.4833,-115.95,54.77,65,0,2.19
317,Katsuura,JP,2022-02-04 06:24:36,35.1333,140.3,46.51,68,99,5.32
318,Kempele,FI,2022-02-04 06:25:36,64.9131,25.5034,-0.38,78,40,13.8
319,Port Arthur,CN,2022-02-04 06:25:37,38.8,121.2667,25.02,45,94,19.62
320,Jaguaribe,BR,2022-02-04 06:25:37,-5.8906,-38.6219,75.78,83,88,3.27
321,Uvat,RU,2022-02-04 06:25:38,59.1433,68.8953,28.81,93,100,8.37
322,Trairi,BR,2022-02-04 06:25:39,-3.2778,-39.2689,74.62,92,80,5.61
323,Hambantota,LK,2022-02-04 06:25:39,6.1241,81.1185,88.14,70,20,4.61
324,Petropavlovsk-Kamchatskiy,RU,2022-02-04 06:25:39,53.0452,158.6483,28.99,51,75,15.66
325,Natitingou,BJ,2022-02-04 06:25:40,10.3042,1.3796,69.85,15,3,7.92
326,Zunheboto,IN,2022-02-04 06:25:40,25.9667,94.5167,62.98,43,44,0.67
327,Denia,ES,2022-02-04 06:25:41,38.8408,0.1057,58.84,72,4,1.01
328,Port Keats,AU,2022-02-04 06:25:41,-14.25,129.55,86.29,70,88,10.96
329,Glyadyanskoye,RU,2022-02-04 06:25:42,54.9075,65.0883,22.46,82,100,16.44
330,Egvekinot,RU,2022-02-04 06:25:42,66.3167,-179.1667,-7.31,74,1,16.62
331,Kenora,CA,2022-02-04 06:21:43,49.8167,-94.4337,-4.02,66,100,5.75
332,Kango,GA,2022-02-04 06:25:43,0.1943,10.0951,73.98,95,100,0.74
333,Porto Novo,BJ,2022-02-04 06:25:43,6.4965,2.6036,78.62,88,0,3.74
334,Slave Lake,CA,2022-02-04 06:25:44,55.2834,-114.769,-2.22,71,100,17.27
335,Tongren,CN,2022-02-04 06:25:44,27.7172,109.1853,48.6,60,89,3.98
336,Miri,MY,2022-02-04 06:25:45,4.4148,114.0089,89.74,66,40,12.66
337,Udachnyy,RU,2022-02-04 06:24:15,66.4167,112.4,-20.92,99,84,1.81
338,Taltal,CL,2022-02-04 06:23:54,-25.4,-70.4833,65.66,79,0,1.41
339,Yertsevo,RU,2022-02-04 06:25:45,60.7966,40.086,-9.53,100,100,0.6
340,Dabhol,IN,2022-02-04 06:25:46,17.6,73.1667,79.74,46,96,5.28
341,Mahebourg,MU,2022-02-04 06:25:47,-20.4081,57.7,83.25,89,75,23.02
342,Bima,ID,2022-02-04 06:25:47,-8.4667,118.7167,85.5,72,70,5.91
343,Soyo,AO,2022-02-04 06:25:47,-6.1349,12.3689,73.45,76,100,3.67
344,Zabaykalsk,RU,2022-02-04 06:25:48,49.6333,117.3167,-3.69,82,14,10.31
345,Kodiak,US,2022-02-04 06:23:16,57.79,-152.4072,36.91,93,100,10.36
346,Lincoln,US,2022-02-04 06:21:55,40.8,-96.667,10.02,54,0,1.99
347,Bacalar,MX,2022-02-04 06:25:49,18.6667,-88.3833,72.34,92,7,5.53
348,Iracoubo,GF,2022-02-04 06:25:49,5.4802,-53.2011,76.06,90,100,12.08
349,Penzance,GB,2022-02-04 06:25:50,50.1186,-5.5371,45.28,87,100,26.24
350,Jardim,BR,2022-02-04 06:25:50,-21.4803,-56.1381,72.54,99,100,3.98
351,Emerald,AU,2022-02-04 06:25:33,-23.5333,148.1667,91.54,35,40,14.97
352,Homestead,US,2022-02-04 06:20:56,25.4687,-80.4776,74.01,87,0,1.99
353,Muyezerskiy,RU,2022-02-04 06:25:51,63.9333,31.65,-7.69,100,83,3.04
354,Placerville,US,2022-02-04 06:25:51,38.7296,-120.7986,45.97,85,0,1.01
355,San Cristobal,VE,2022-02-04 06:25:51,7.7669,-72.225,68.2,73,72,2.82
356,Alekseyevskoye,RU,2022-02-04 06:25:52,55.3071,50.1135,25.48,98,100,9.84
357,Dunedin,NZ,2022-02-04 06:25:52,-45.8742,170.5036,51.42,94,100,8.25
358,Ayan,RU,2022-02-04 06:25:53,56.45,138.1667,-0.83,69,100,13.89
359,Ambilobe,MG,2022-02-04 06:25:54,-13.2,49.05,80.91,82,99,11.52
360,Port Blair,IN,2022-02-04 06:25:54,11.6667,92.75,82.44,69,40,10.36
361,Inuvik,CA,2022-02-04 06:26:55,68.3499,-133.7218,-19.34,76,0,2.3
362,Thinadhoo,MV,2022-02-04 06:23:57,0.5333,72.9333,82.29,70,88,8.63
363,Marsaxlokk,MT,2022-02-04 06:26:55,35.8419,14.5431,56.08,81,0,6.91
364,Port Augusta,AU,2022-02-04 06:26:56,-32.5,137.7667,88.7,25,0,15.59
365,Los Llanos De Aridane,ES,2022-02-04 06:26:56,28.6585,-17.9182,61.12,64,0,8.99
366,Kichera,RU,2022-02-04 06:26:57,55.9375,110.0997,1.85,94,100,4.05
367,Bac Lieu,VN,2022-02-04 06:26:57,9.285,105.7244,85.91,60,39,24.14
368,Cherskiy,RU,2022-02-04 06:26:58,68.75,161.3,-31.81,99,31,2.93
369,Masyaf,SY,2022-02-04 06:26:59,35.0653,36.3406,42.85,90,99,6.17
370,San Jose Del Guaviare,CO,2022-02-04 06:26:59,2.5729,-72.6459,74.23,85,77,2.15
371,Raudeberg,NO,2022-02-04 06:26:59,61.9875,5.1352,36.27,89,100,7.0
372,Cabedelo,BR,2022-02-04 06:27:00,-6.9811,-34.8339,75.87,72,99,11.97
373,Naze,JP,2022-02-04 06:25:32,28.3667,129.4833,54.52,69,98,18.05
374,Kibala,TD,2022-02-04 06:27:00,9.1104,18.3463,62.55,36,0,6.91
375,Genhe,CN,2022-02-04 06:27:01,50.7833,121.5167,4.48,62,72,10.27
376,Axim,GH,2022-02-04 06:27:01,4.8699,-2.2405,77.27,86,0,2.68
377,Keffi,NG,2022-02-04 06:27:02,8.8486,7.8736,68.79,15,21,4.9
378,Mairwa,IN,2022-02-04 06:27:02,26.2333,84.15,64.33,76,72,15.88
379,Itarema,BR,2022-02-04 06:27:03,-2.9248,-39.9167,76.78,87,89,8.21
380,Avera,US,2022-02-04 06:26:21,33.194,-82.5271,68.45,82,100,15.26
381,Faya,SA,2022-02-04 06:27:04,18.3851,42.4509,62.71,39,3,6.24
382,Ballina,AU,2022-02-04 06:27:04,-28.8667,153.5667,75.38,80,75,20.71
383,Hendersonville,US,2022-02-04 06:27:05,36.3048,-86.62,34.84,97,100,3.0
384,Ancud,CL,2022-02-04 06:27:05,-41.8697,-73.8203,58.23,97,43,3.87
385,Viedma,AR,2022-02-04 06:27:06,-40.8135,-62.9967,68.54,56,52,2.89
386,Haines Junction,CA,2022-02-04 06:22:56,60.7522,-137.5108,-0.45,71,100,1.14
387,Ampanihy,MG,2022-02-04 06:27:07,-24.7,44.75,86.81,46,2,6.22
388,De-Kastri,RU,2022-02-04 06:27:07,51.4667,140.7833,7.3,88,100,13.62
389,Doha,QA,2022-02-04 06:25:26,25.2867,51.5333,69.78,72,14,5.75
390,Saint-Augustin,CA,2022-02-04 06:27:08,51.226,-58.6502,2.3,73,100,14.67
391,Nkhata Bay,MW,2022-02-04 06:27:08,-11.6066,34.2907,75.2,80,100,5.73
392,Bulungu,CD,2022-02-04 06:26:53,-4.55,18.6,68.58,97,100,3.6
393,Vangaindrano,MG,2022-02-04 06:27:09,-23.35,47.6,78.87,83,70,10.89
394,Oktyabrskiy,RU,2022-02-04 06:27:09,54.4815,53.471,31.48,94,100,12.28
395,Sakakah,SA,2022-02-04 06:24:17,29.9697,40.2064,53.17,47,1,11.25
396,Lufilufi,WS,2022-02-04 06:27:10,-13.8745,-171.5986,78.58,75,100,7.96
397,Kiboga,UG,2022-02-04 06:27:10,0.9161,31.7742,76.03,40,100,3.13
398,Ipueiras,BR,2022-02-04 06:27:11,-7.0333,-40.45,71.46,70,84,4.47
399,Mbandaka,CD,2022-02-04 06:27:11,0.0487,18.2603,72.09,79,98,4.05
400,Kendari,ID,2022-02-04 06:27:12,-3.945,122.4989,88.05,59,49,6.35
401,Dingle,PH,2022-02-04 06:27:12,10.9995,122.6711,78.8,78,80,17.43
402,Caucaia,BR,2022-02-04 06:27:13,-3.7361,-38.6531,82.04,78,75,11.5
403,Miles City,US,2022-02-04 06:27:13,46.4083,-105.8406,17.51,73,100,11.5
404,Kloulklubed,PW,2022-02-04 06:27:14,7.0419,134.2556,86.5,72,20,15.19
405,Kaitangata,NZ,2022-02-04 06:28:14,-46.2817,169.8464,49.01,95,100,6.4
406,Point Fortin,TT,2022-02-04 06:28:15,10.1833,-61.6833,76.01,78,5,12.1
407,Semporna,MY,2022-02-04 06:28:15,4.4818,118.6112,89.8,64,70,8.28
408,Danielskuil,ZA,2022-02-04 06:28:16,-28.1887,23.5395,67.3,51,1,8.5
409,Omboue,GA,2022-02-04 06:28:16,-1.5746,9.2618,75.47,86,100,3.62
410,Jieshi,CN,2022-02-04 06:28:17,22.8134,115.8257,59.95,64,92,8.25
411,Suntar,RU,2022-02-04 06:28:17,62.1444,117.6319,-7.69,94,99,1.9
412,Nizza Monferrato,IT,2022-02-04 06:28:18,44.7738,8.3539,53.04,86,100,2.37
413,Rawson,AR,2022-02-04 06:28:18,-43.3002,-65.1023,71.87,50,100,15.55
414,Cidreira,BR,2022-02-04 06:28:19,-30.1811,-50.2056,75.0,91,91,14.07
415,Jizan,SA,2022-02-04 06:28:19,17.3333,42.6667,79.74,70,39,4.79
416,Velten,DE,2022-02-04 06:28:19,52.6833,13.1833,44.13,92,100,1.01
417,Zhigansk,RU,2022-02-04 06:28:20,66.7697,123.3711,-27.72,96,90,4.07
418,Tiebissou,CI,2022-02-04 06:28:21,7.1574,-5.2257,69.89,29,1,0.58
419,Huntsville,US,2022-02-04 06:28:21,34.7304,-86.5861,39.56,94,100,1.99
420,Darhan,MN,2022-02-04 06:28:21,49.4867,105.9228,5.43,81,36,3.24
421,Rio Grande,BR,2022-02-04 06:28:22,-32.035,-52.0986,71.94,92,100,12.35
422,Canon City,US,2022-02-04 06:28:22,38.441,-105.2424,21.18,75,0,1.01
423,Srednekolymsk,RU,2022-02-04 06:28:22,67.45,153.6833,-33.12,100,65,1.68
424,Nouadhibou,MR,2022-02-04 06:28:23,20.931,-17.0347,62.58,67,14,3.44
425,Yinchuan,CN,2022-02-04 06:28:23,38.4681,106.2731,23.9,25,2,1.86
426,Deming,US,2022-02-04 06:28:23,32.2687,-107.7586,24.69,74,100,8.05
427,Bafoulabe,ML,2022-02-04 06:28:24,13.8065,-10.8321,69.62,11,2,3.42
428,Remanso,BR,2022-02-04 06:28:24,-9.6179,-42.0831,76.01,66,86,7.31
429,Belmonte,BR,2022-02-04 06:27:27,-15.8631,-38.8828,75.7,82,67,3.27
430,Kahului,US,2022-02-04 06:28:25,20.8947,-156.47,73.85,79,0,6.91
431,Ribeira Grande,PT,2022-02-04 06:28:26,38.5167,-28.7,58.14,77,100,15.88
432,Havre-Saint-Pierre,CA,2022-02-04 06:28:26,50.2334,-63.5986,3.56,66,75,12.66
433,Dalby,AU,2022-02-04 06:28:26,-27.1833,151.2667,79.5,54,24,22.57
434,Collie,AU,2022-02-04 06:28:27,-33.3667,116.15,96.98,11,31,7.92
435,Prince Rupert,CA,2022-02-04 06:28:27,54.3161,-130.3201,44.69,93,100,19.57
436,Hasaki,JP,2022-02-04 06:28:27,35.7333,140.8333,50.29,65,100,4.27
437,Zelenets,RU,2022-02-04 06:28:28,61.8849,50.7489,14.25,99,90,3.53
438,Roald,NO,2022-02-04 06:28:29,62.5833,6.1333,37.54,75,20,19.57
439,Dergachi,RU,2022-02-04 06:28:29,51.2328,48.7659,30.02,94,100,10.16
440,Marrakesh,MA,2022-02-04 06:28:29,31.6315,-8.0083,55.47,50,0,3.44
441,Tomatlan,MX,2022-02-04 06:28:30,19.9333,-105.25,62.6,79,45,2.73
442,Shangrao,CN,2022-02-04 06:28:30,28.4532,117.9686,39.69,96,100,1.05
443,Gorin,RU,2022-02-04 06:28:31,51.1983,136.6669,4.03,88,100,1.01
444,Wanaka,NZ,2022-02-04 06:28:31,-44.7,169.15,50.85,96,100,4.14
445,Ellisras,ZA,2022-02-04 06:28:31,-23.6649,27.7443,80.82,48,0,5.44
446,Batagay-Alyta,RU,2022-02-04 06:28:32,67.8006,130.4114,-20.38,99,99,2.53
447,Summerville,US,2022-02-04 06:28:32,33.0185,-80.1757,67.89,90,100,3.0
448,Maceio,BR,2022-02-04 06:24:55,-9.6658,-35.7353,76.44,88,40,4.61
449,Kidal,ML,2022-02-04 06:28:33,18.4411,1.4078,55.62,19,0,14.79
450,Sola,VU,2022-02-04 06:28:34,-13.8833,167.55,81.27,78,100,0.0
451,Gweta,BW,2022-02-04 06:28:34,-20.1833,25.2333,75.88,64,86,6.58
452,Naryan-Mar,RU,2022-02-04 06:28:35,67.6713,53.087,-0.11,99,97,4.56
453,Melfort,CA,2022-02-04 06:28:35,52.8667,-104.6177,-19.44,75,22,8.05
454,Lake Havasu City,US,2022-02-04 06:29:35,34.4839,-114.3224,51.8,19,0,1.99
455,Vostok,RU,2022-02-04 06:29:36,46.4856,135.8833,2.28,86,100,6.71
456,Pevek,RU,2022-02-04 06:29:37,69.7008,170.3133,-20.0,100,89,2.33
457,Illela,NG,2022-02-04 06:29:37,13.7292,5.2975,57.4,19,0,16.51
458,Casablanca,MA,2022-02-04 06:29:38,33.5928,-7.6192,57.54,93,40,4.0
459,Belyy Yar,RU,2022-02-04 06:29:38,53.6039,91.3903,-4.11,77,90,0.0
460,Dalbandin,PK,2022-02-04 06:29:39,28.8947,64.4101,54.81,19,0,7.4
461,Sisimiut,GL,2022-02-04 06:29:39,66.9395,-53.6735,9.84,81,93,19.13
462,Nogales,MX,2022-02-04 06:29:40,31.3086,-110.9422,38.44,18,0,6.91
463,Ajdabiya,LY,2022-02-04 06:29:40,30.7554,20.2263,53.11,62,36,14.76
464,Rognan,NO,2022-02-04 06:29:40,67.0953,15.3878,22.87,78,100,13.87
465,Krasnoshchekovo,RU,2022-02-04 06:29:41,51.6708,82.7289,13.57,90,39,1.39
466,Megion,RU,2022-02-04 06:29:41,61.0296,76.1136,21.22,93,100,14.27
467,Leiyang,CN,2022-02-04 06:29:42,26.4024,112.8591,46.17,70,99,6.11
468,Komsomolskiy,UZ,2022-02-04 06:25:48,40.4272,71.7189,42.22,56,1,0.0
469,Alihe,CN,2022-02-04 06:29:42,50.5667,123.7167,8.13,52,57,9.24
470,Yuli,NG,2022-02-04 06:29:43,9.6989,10.2744,62.42,21,32,8.77
471,Babati,TZ,2022-02-04 06:29:43,-4.2167,35.75,70.09,71,100,6.11
472,Sandwick,GB,2022-02-04 06:29:44,60.0,-1.25,39.02,75,20,34.52
473,Peleduy,RU,2022-02-04 06:29:44,59.6289,112.7406,12.69,92,100,8.99
474,Nurota,UZ,2022-02-04 06:29:45,40.5614,65.6886,48.29,24,4,1.99
475,Breytovo,RU,2022-02-04 06:29:45,58.2993,37.8617,12.99,97,98,4.41
476,Waounde,SN,2022-02-04 06:29:46,15.2637,-12.8682,68.04,11,9,8.9
477,Turukhansk,RU,2022-02-04 06:29:46,65.8167,87.9833,11.89,94,100,12.39
478,Dickinson,US,2022-02-04 06:25:05,29.4608,-95.0513,32.99,88,100,3.0
479,Puerto Madero,MX,2022-02-04 06:29:47,14.7208,-92.4215,71.8,100,0,0.0
480,Moron,AR,2022-02-04 06:29:47,-34.6534,-58.6198,70.99,94,1,4.32
481,Alofi,NU,2022-02-04 06:29:48,-19.0595,-169.9187,75.09,100,100,12.66
482,Esperanza,DO,2022-02-04 06:29:48,19.5847,-70.9849,68.49,93,10,1.99
483,Wolfeboro,US,2022-02-04 06:29:49,43.584,-71.2073,35.65,96,100,12.66
484,Ariquemes,BR,2022-02-04 06:26:02,-9.9133,-63.0408,70.72,98,38,0.63
485,Kalamazoo,US,2022-02-04 06:29:49,42.2506,-85.55,11.55,70,0,11.5
486,Bereznik,RU,2022-02-04 06:29:50,62.8551,42.7072,-6.39,100,96,1.88
487,Sisophon,KH,2022-02-04 06:29:50,13.5859,102.9737,89.85,45,48,8.16
488,Tura,IN,2022-02-04 06:27:56,25.5198,90.2201,57.07,96,100,4.65
489,Tezu,IN,2022-02-04 06:29:51,27.9167,96.1667,74.98,29,50,3.94
490,Alexandria,EG,2022-02-04 06:29:51,31.2156,29.9553,55.4,69,54,12.93
491,Richards Bay,ZA,2022-02-04 06:29:52,-28.783,32.0377,74.89,92,97,16.58
492,Kungurtug,RU,2022-02-04 06:29:52,50.5994,97.5228,3.0,89,83,1.34
493,Arganil,PT,2022-02-04 06:29:53,40.2183,-8.054,47.73,96,99,1.19
494,Aklavik,CA,2022-02-04 06:29:53,68.2191,-135.0107,-19.37,98,17,8.99
495,Basco,PH,2022-02-04 06:29:54,20.4487,121.9702,75.43,73,60,16.96
496,Luorong,CN,2022-02-04 06:29:54,24.4058,109.6086,55.74,54,7,10.51
497,Lasa,IT,2022-02-04 06:29:55,46.6166,10.7002,38.66,64,20,3.24
498,Borogontsy,RU,2022-02-04 06:29:56,62.6683,131.1683,-18.71,94,100,4.12
499,Hay River,CA,2022-02-04 06:30:56,60.8156,-115.7999,-25.62,75,75,4.61
500,Myitkyina,MM,2022-02-04 06:30:57,25.3833,97.4,78.58,32,3,3.22
501,Sorland,NO,2022-02-04 06:30:57,67.667,12.6934,26.67,95,100,30.44
502,Marzuq,YE,2022-02-04 06:30:58,14.4,46.4667,74.73,16,86,2.37
503,Japura,ID,2022-02-04 06:30:58,-0.3167,102.35,86.18,65,97,5.5
504,Coihaique,CL,2022-02-04 06:30:59,-45.5752,-72.0662,51.75,82,0,2.3
505,Mokolo,CM,2022-02-04 06:31:00,10.7398,13.8019,63.3,31,1,7.14
506,Gboko,NG,2022-02-04 06:31:00,7.3179,8.9951,73.65,15,1,12.15
507,Hailar,CN,2022-02-04 06:31:00,49.2,119.7,-2.04,85,15,8.3
508,Fare,PF,2022-02-04 06:31:01,-16.7,-151.0167,80.51,73,2,13.53
509,Erechim,BR,2022-02-04 06:31:01,-27.6342,-52.2739,65.32,100,100,2.59
510,Palu,ID,2022-02-04 06:31:02,-0.8917,119.8707,83.93,73,100,4.76
511,Zaraza,VE,2022-02-04 06:31:03,9.3503,-65.3245,73.81,86,6,4.85
512,Bryan,US,2022-02-04 06:29:43,30.6744,-96.37,26.35,79,100,14.97
513,Tamandare,BR,2022-02-04 06:31:03,-8.7597,-35.1047,79.56,69,96,7.25
514,Cleveland,US,2022-02-04 06:28:25,41.4995,-81.6954,23.41,92,100,26.46
515,Bohmte,DE,2022-02-04 06:31:04,52.3667,8.3167,44.83,87,100,16.67
516,Awbari,LY,2022-02-04 06:26:45,26.5921,12.7805,44.1,64,0,6.85
517,Kinango,KE,2022-02-04 06:31:04,-4.1372,39.3153,80.71,50,100,8.55
518,Talaya,RU,2022-02-04 06:28:28,61.3833,152.75,-24.61,99,67,4.61
519,Lodja,CD,2022-02-04 06:31:05,-3.4833,23.4333,70.81,85,100,1.19
520,Bandarbeyla,SO,2022-02-04 06:26:59,9.4942,50.8122,78.13,56,1,15.17
521,Ouahigouya,BF,2022-02-04 06:31:06,13.5828,-2.4216,63.27,16,51,10.65
522,Kalemie,CD,2022-02-04 06:31:06,-5.9475,29.1947,72.07,84,100,10.16
523,Gamba,GA,2022-02-04 06:31:06,-2.65,10.0,75.83,82,97,2.17
524,Qandala,SO,2022-02-04 06:31:07,11.472,49.8728,79.36,37,4,5.99
525,Mitsamiouli,KM,2022-02-04 06:26:54,-11.3847,43.2844,86.29,74,20,6.91
526,Asfi,MA,2022-02-04 06:31:07,32.2994,-9.2372,62.82,46,64,12.57
527,The Valley,AI,2022-02-04 06:31:08,18.217,-63.0578,76.82,76,20,11.79
528,Keelung,TW,2022-02-04 06:31:08,25.1283,121.7419,60.69,85,100,17.6
529,Changli,CN,2022-02-04 06:31:09,39.7042,119.1506,26.29,25,0,11.45
530,Starychi,UA,2022-02-04 06:31:09,49.98,23.5585,33.15,89,100,5.1
531,Innisfail,AU,2022-02-04 06:30:16,-17.5333,146.0333,80.4,88,100,2.89
532,Sorata,BO,2022-02-04 06:31:10,-15.7667,-68.6333,46.58,95,100,2.82
533,Chino Valley,US,2022-02-04 06:31:11,34.7575,-112.4538,34.11,34,0,1.01
534,Hobyo,SO,2022-02-04 06:31:11,5.3505,48.5268,81.01,59,46,21.34
535,Norman Wells,CA,2022-02-04 06:27:10,65.282,-126.8329,-45.36,59,20,3.44
536,Murgab,TM,2022-02-04 06:31:12,37.4966,61.9714,51.67,40,0,13.8
537,Mackay,AU,2022-02-04 06:31:12,-21.15,149.2,82.69,74,75,16.11
538,Abhar,IR,2022-02-04 06:31:13,36.1468,49.218,44.47,64,11,7.36
539,Duldurga,RU,2022-02-04 06:31:13,50.6761,113.5931,12.4,66,7,10.25
540,Talnakh,RU,2022-02-04 06:31:14,69.4865,88.3972,-11.58,98,65,7.45
541,Anuradhapura,LK,2022-02-04 06:31:15,8.3565,80.4173,90.64,36,6,1.07
542,Ushtobe,KZ,2022-02-04 06:31:15,45.2514,77.9838,28.22,81,20,8.55
543,Hashtrud,IR,2022-02-04 06:31:16,37.4779,47.0508,29.37,74,99,1.43
544,Itaituba,BR,2022-02-04 06:31:17,-4.2761,-55.9836,71.2,95,71,0.34
545,Yakeshi,CN,2022-02-04 06:31:17,49.2833,120.7333,-4.05,89,23,10.85
546,Lamar,US,2022-02-04 06:32:18,33.6668,-95.5836,22.35,93,100,9.22
547,San Policarpo,PH,2022-02-04 06:30:50,12.1791,125.5072,75.78,89,100,12.24
548,Pacific Grove,US,2022-02-04 06:32:18,36.6177,-121.9166,52.63,85,0,1.99
549,Mehran,IR,2022-02-04 06:32:19,33.1222,46.1646,63.88,28,0,27.18
550,General Pico,AR,2022-02-04 06:32:19,-35.6566,-63.7568,64.22,92,100,5.23
551,Pitimbu,BR,2022-02-04 06:32:20,-7.4706,-34.8086,75.79,66,88,10.58
552,Flinders,AU,2022-02-04 06:30:53,-34.5833,150.8552,76.17,55,43,8.99
553,Sayyan,YE,2022-02-04 06:29:43,15.1718,44.3244,58.64,28,0,0.76
554,Lugazi,UG,2022-02-04 06:32:21,0.3772,32.9197,73.08,42,100,3.89
555,Wamba,NG,2022-02-04 06:32:21,8.9333,8.6,72.52,14,27,2.66
556,Palpa,PE,2022-02-04 06:32:21,-14.5336,-75.1856,72.59,68,87,1.92
557,Bogorodskoye,RU,2022-02-04 06:32:22,56.55,37.8833,19.09,94,100,3.13
558,Belawan,ID,2022-02-04 06:32:22,3.7755,98.6832,88.09,60,48,7.16
559,Lorengau,PG,2022-02-04 06:32:23,-2.0226,147.2712,83.28,64,100,8.32
560,Xiuyan,CN,2022-02-04 06:32:23,40.2928,123.2744,17.6,40,15,15.88
